id,h_0_depth,h_450_depth,h_900_depth,h_1350_depth,h_1800_depth,h_2250_depth,h_2700_depth,h_3150_depth,h_3600_depth,h_4050_depth,h_4500_depth,h_4950_depth,h_5400_depth,h_5850_depth,h_6300_depth,h_6750_depth,h_7200_depth
3165,0.0,0.0384080000221729,0.1043189987540245,0.1709759980440139,0.2339989989995956,0.2933090031147003,0.3494099974632263,0.4026660025119781,0.4529469907283783,0.4983159899711609,0.5550050139427185,0.6133189797401428,0.6716349720954895,0.729951024055481,0.7882689833641052,0.8465980291366577,0.904928982257843
3167,0.0,0.0355449989438056,0.1191530004143714,0.2683739960193634,0.494047999382019,0.7882710099220276,1.0182089805603027,1.0201250314712524,1.043341040611267,1.046908974647522,1.0493149757385254,1.0512739419937134,1.052852988243103,1.0541150569915771,1.0551990270614624,1.0561089515686035,1.05702805519104
3169,0.0,0.0242500007152557,0.0633649975061416,0.1062150001525878,0.1499419957399368,0.1971160024404525,0.2457239925861358,0.2945980131626129,0.3435209989547729,0.3924660086631775,0.4474180042743683,0.5051220059394836,0.5630810260772705,0.6218090057373047,0.6911380290985107,0.7705730199813843,0.8541939854621887
3171,0.0,0.0484099984169006,0.1226340010762214,0.2055860012769699,0.3938399851322174,0.6611030101776123,0.958088994026184,1.2214690446853638,1.4149969816207886,1.5649629831314087,1.7789820432662964,2.0058538913726807,2.070866107940674,2.0890650749206543,2.0987141132354736,2.104520082473755,2.1080539226531982
3173,0.0,0.2352260053157806,1.0291529893875122,1.047469973564148,1.0606149435043335,1.0722490549087524,1.0902459621429443,1.1100850105285645,1.1295700073242188,1.1522350311279297,1.1753920316696167,1.197756052017212,1.219107985496521,1.2398730516433716,1.2600460052490234,1.27947998046875,1.310130000114441
3175,0.0,0.012776999734342,0.0203859992325305,0.0275190006941556,0.0353190004825592,0.0426790006458759,0.0480189993977546,0.051690999418497,0.0537200011312961,0.0549589991569519,0.0558319985866546,0.0565580017864704,0.0572290010750293,0.0578260011970996,0.0584250018000602,0.0588419996201992,0.0591249987483024
3177,0.0,0.1431159973144531,0.5698189735412598,1.0084660053253174,1.0168639421463013,1.0182939767837524,1.0199470520019531,1.0216059684753418,1.022547960281372,1.0231449604034424,1.0234750509262085,1.0236849784851074,1.0238349437713623,1.0240010023117063,1.024191975593567,1.0243589878082275,1.024518966674805
3179,0.0,0.070772998034954,0.3239269852638244,0.9021819829940796,1.0273079872131348,1.0343140363693235,1.040017008781433,1.045654058456421,1.0506999492645264,1.055040955543518,1.0590989589691162,1.0641759634017944,1.0684410333633425,1.0715969800949097,1.0740419626235962,1.076509952545166,1.0817480087280271
3181,0.0,0.0532669983804225,0.1178990006446838,0.1426459997892379,0.1510629951953888,0.1550389975309372,0.1572359949350357,0.1655479967594146,0.1850920021533966,0.1975049972534179,0.2063390016555786,0.2139450013637542,0.2263389974832534,0.2346190065145492,0.2398329973220825,0.2448959946632385,0.2501429915428161
3183,0.0,0.0102519998326897,0.0172739997506141,0.0222110003232955,0.025603000074625,0.0276909992098808,0.0292349997907876,0.0310849994421005,0.0329909995198249,0.0340499989688396,0.0346180014312267,0.0349409990012645,0.0351999998092651,0.0356759987771511,0.0371970012784004,0.0380380004644393,0.0385139994323253
3185,0.0,0.1438799947500229,0.6413229703903198,1.014556050300598,1.0188210010528564,1.0224839448928833,1.0397549867630005,1.1655360460281372,1.2708410024642944,1.3576580286026,1.4322320222854614,1.4985090494155884,1.5918999910354614,1.6861610412597656,1.780421018600464,1.8746819496154783,1.9689429998397827
3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
